요양기관명,종별,시도,시군구,읍면동,주소,전화번호,홈페이지,개설일자,총의사수,피부과전문의수,좌표X,좌표Y,요양기호
국방의원,의원,서울,용산구,용산동3가,"서울특별시 용산구 이태원로 22, (용산동3가)",02-748-1171,,42045,2,0,126.9775913,37.533655600000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz
김낙인피부과의원,의원,서울,용산구,갈월동,"서울특별시 용산구 한강대로 259, 210,211호 (갈월동, 고려에이트리움)",02-2039-7550,,42775,1,1,126.97242559999999,37.541589999999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz
김승욱내과의원,의원,서울,용산구,서계동,"서울특별시 용산구 만리재로 134, (서계동, 파리바게뜨제과)",02-3273-7533,,37511,1,0,126.9625769,37.551339499999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDIjJDgz
김연일정형외과의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로84길 9-18, (이촌동)",02-792-3667,,42012,1,0,126.9777533,37.517999799999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5MiQyNjE4MzIjNTEjJDEjJDYjJDgz
김형석소아과의원,의원,서울,용산구,산천동,"서울특별시 용산구 원효로 51, 315호 (산천동, 삼성테마트)",02-718-8982,,37014,1,0,126.9500687,37.5338712,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz
꼬모의원,의원,서울,용산구,한남동,"서울특별시 용산구 이태원로 237, 4층 (한남동)",,,45832,1,0,126.9995105,37.536270600000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjODEjJDEjJDYjJDgz
뉘앙스성형외과의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로 264, 삼익아파트 201, 202호 (이촌동)",02-6221-0202,,45243,1,0,126.9758635,37.519126399999998,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQxIyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz
다나의원,의원,서울,용산구,한남동,"서울특별시 용산구 독서당로 67, (한남동, 이춘근치과의원)",749-5009,,39174,1,0,127.00815710000001,37.533874900000001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
닥터선의원,의원,서울,용산구,한남동,"서울특별시 용산구 독서당로 122, 2층 (한남동)",02-6273-7500,https://www.drsunclinic.com,44244,1,0,127.0125829,37.5367751,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz
닥터올린의원,의원,서울,용산구,이태원동,"서울특별시 용산구 이태원로 179, 해밀톤호텔 (본관) 1층 4호 (이태원동)",02-792-7708,,45456,1,0,126.9936391,37.534861200000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDAjJDgz
닥터유이비인후과의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로 200, (이촌동)",02-6271-2525,,42180,1,0,126.96932579999999,37.520981999999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz
닥터허스템의원,의원,서울,용산구,효창동,"서울특별시 용산구 백범로 278, 3층 301호 (효창동, 효창빌딩)",02-595-9017,,41446,1,0,126.96010339999999,37.539611299999997,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz
닥터효내과의원,의원,서울,용산구,한강로3가,"서울특별시 용산구 서빙고로 17, 2층 105~107호 (한강로3가)",02-6254-5000,,44456,1,0,126.9678526,37.525766500000003,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz
대남의원,의원,서울,용산구,후암동,"서울특별시 용산구 후암로 45-1, (후암동, 대남의원)",02-754-4414,,27225,1,0,126.9771674,37.549936099999996,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz
더우아의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 66, 308~313호 (한강로2가)",02-749-7738,http://www.theoooooah.com,45842,2,0,126.96591840000001,37.526371699999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz
데이웰가정의학과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 95, 2층 217호, 218호 (한강로2가, 래미안용산 더 센트럴)",02-6953-0627,,44434,1,0,126.96688570000001,37.5290927,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz
동안센트럴의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 95, 203호 (한강로2가, 래미안용산 더 센트럴)",02-790-7377,,45657,1,0,126.96688570000001,37.5290927,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNTEjJDEjJDIjJDgz
디오디피부과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 95, 2층 213,214호 (한강로2가, 래미안용산)",02-6925-0409,,43287,3,2,126.96688570000001,37.5290927,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz
라엘르의원,의원,서울,용산구,남영동,"서울특별시 용산구 한강대로 286-2, 2층 (남영동)",02-749-0126,http://www.la-aille.com/,40527,1,0,126.9726323,37.543915599999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz
로하스가정의학과의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로 264, (이촌동, 삼익아파트)",02-790-7470,http://www.lohascare.org/index.asp,39692,1,0,126.9758635,37.519126399999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz
르셀크리닉의원,의원,서울,용산구,한남동,"서울특별시 용산구 한남대로21길 17, 신화빌딩 3층 (한남동)",02-797-1797,,43255,1,0,127.0065329,37.534160700000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz
리의원,의원,서울,용산구,한남동,"서울특별시 용산구 한남대로20길 21-18, 4층 (한남동)",02-526-9494,,42674,1,0,127.0091204,37.535207,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz
마음담은삼성내과의원,의원,서울,용산구,남영동,"서울특별시 용산구 한강대로 290-1, (남영동)",02-798-7550,http://www.maumdam.com/index.asp,39598,1,0,126.97251799999999,37.544195999999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz
마이디피부과의원이촌점,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로 224, 302호 (이촌동, 리버뷰맨션)",02-790-7277,,42426,1,1,126.9718828,37.520153299999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjNTEjJDEjJDYjJDgz
맨스톤비뇨의학과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 69, 상가동 3층 304-1,2호 (한강로2가, 용산푸르지오써밋)",02-6949-5225,,43987,1,0,126.9651744,37.527323500000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz
멘드의원,의원,서울,용산구,한남동,"서울특별시 용산구 독서당로 70, 현대리버티하우스 305호 (한남동)",02-595-5110,,43515,1,0,127.0086684,37.533577600000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz
모차르트성형외과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 69, 업무동 7층 701-7호 (한강로2가, 용산푸르지오써밋)",02-797-7707,,43328,1,0,126.9651744,37.527323500000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz
뮤토엘성형외과의원,의원,서울,용산구,한강로3가,"서울특별시 용산구 한강대로23길 25, 로카우스 호텔 지1층 3호 (한강로3가)",02-2138-2805,,45796,2,1,126.9643494,37.527640599999998,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz
미다스의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 새창로 217, 용산토투밸리 2층 (한강로2가)",02-794-3019,,42977,1,0,126.9677944,37.530225199999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz
미소지인의원,의원,서울,용산구,갈월동,"서울특별시 용산구 한강대로 283, (갈월동, 시티파크타워)",02-718-5004,,40473,1,0,126.97196,37.543445400000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz
백합의원,의원,서울,용산구,후암동,"서울특별시 용산구 후암로 35, (후암동, 백합선교관)",02-774-7557,,36950,1,0,126.97746720000001,37.548972900000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz
밴스의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 새창로 217, 용산토투밸리 15층 1501호 (한강로2가)",,,45170,7,0,126.9677944,37.530225199999997,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz
봄가정의학과의원,의원,서울,용산구,산천동,"서울특별시 용산구 원효로 51, (산천동,삼성테마트 202호)",02-719-1191,,36838,1,0,126.9500687,37.5338712,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
봄빛의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로88길 16, 미학빌딩 3층 (이촌동)",02-6951-2870,,44809,1,0,126.97769169999999,37.517838400000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz
뷰티라운지의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 109, 용성비즈텔 지하1층 (한강로2가)",02-2135-7884,,45302,1,0,126.9681669,37.5300048,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz
블리비의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 새창로 217, 용산토투밸리 2층 227~241, 252~280호 (한강로2가)",02-1833-8677,,46038,3,0,126.9677944,37.530225199999997,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz
산뜻하지외과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 새창로 217, 용산토투밸리 3층 일부호 (한강로2가)",02-797-5910,,45995,1,0,126.9677944,37.530225199999997,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz
삼성드림의원,의원,서울,용산구,한강로3가,"서울특별시 용산구 이촌로 103, 2층 (한강로3가)",02-796-7178,,38727,1,0,126.95958589999999,37.524039199999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz
서울류마내과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 109, 301호 (한강로2가, 용성비즈텔)",02-2077-1278,,42434,1,0,126.9681669,37.5300048,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz
서울영재의원,의원,서울,용산구,서계동,"서울특별시 용산구 만리재로 176, 2~3층 (서계동)",,,44439,1,0,126.9657782,37.553942900000003,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz
서울효창의원,의원,서울,용산구,효창동,"서울특별시 용산구 백범로 259, (효창동, 1층, 2층)",02-702-6292,,42884,1,0,126.9583844,37.540770000000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz
아란의원,의원,서울,용산구,한남동,"서울특별시 용산구 독서당로 71, 5층 (한남동)",02-3785-3690,,45625,1,0,127.00839620000001,37.534074599999997,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
아모레퍼시픽 부속의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 100, 아모레퍼시픽 16층 (한강로2가)",02-6040-4036,,43103,1,0,126.96867349999999,37.528791200000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz
아이파크몰의원,의원,서울,용산구,한강로3가,"서울특별시 용산구 한강대로23길 55, (한강로3가, 용산민자역사)",02-2012-2510,,38507,1,0,126.9647415,37.529771799999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz
아침산책가정의학과의원,의원,서울,용산구,한남동,"서울특별시 용산구 독서당로 71, 3층 (한남동)",02-794-7575,,45705,1,0,127.00839620000001,37.534074599999997,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz
엘리엇의원,의원,서울,용산구,이태원동,"서울특별시 용산구 이태원로 186, 6층 (이태원동)",02-2135-2233,,44648,1,0,126.99463160000001,37.534311299999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz
연세가정의학과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 69, 207호 (한강로2가, 용산푸르지오써밋)",02-792-7582,,43448,1,0,126.9651744,37.527323500000001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz
연세메디노블의원,의원,서울,용산구,용산동5가,"서울특별시 용산구 서빙고로 69, 24,26호 (용산동5가, 파크타워아파트)",790-2175,http://www.medinoble.com,39587,2,0,126.9723268,37.523645299999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz
연세산부인과의원,의원,서울,용산구,한남동,"서울특별시 용산구 독서당로 70, 301호 (한남동, 현대리버티하우스)",02-790-0802,,36330,1,0,127.0086684,37.533577600000001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz
연세세림내과의원,의원,서울,용산구,효창동,"서울특별시 용산구 효창원로 140, 자산빌딩 2,3층 (효창동)",02-706-1199,,40289,1,0,126.9619986,37.540320299999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz
연세우리들의원,의원,서울,용산구,청파동3가,"서울특별시 용산구 청파로47길 53, (청파동3가)",02-716-4385,,37957,1,0,126.967377,37.54468,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz
연세티트리의원,의원,서울,용산구,갈월동,"서울특별시 용산구 한강대로 295, (갈월동, 남영빌딩)",02-703-8213,,42312,1,0,126.97177309999999,37.5445633,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz
열린보광의원,의원,서울,용산구,이태원동,"서울특별시 용산구 보광로 95, Buytheway 2층 (이태원동)",749-8096,,36269,1,0,126.9949371,37.531387600000002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz
예담피부과의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로 276, 4층 (이촌동, 하나은행)",793-3440,,37950,1,1,126.97729529999999,37.518646500000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz
오브의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 66, 호반써밋에이디션 2층 203호-205호 (한강로2가)",02-595-4916,,45838,1,0,126.96591840000001,37.526371699999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE4MzIjNjEjJDEjJDgjJDgz
온가족보건의원,의원,서울,용산구,원효로4가,"서울특별시 용산구 원효로25길 31, (원효로4가, 풍전약국)",02-706-7001,,38778,1,0,126.9525714,37.532858599999997,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz
올리준의원,의원,서울,용산구,이태원동,"서울특별시 용산구 이태원로 190, 2층 (이태원동)",02-6952-5090,https://olijoon.com/,46183,2,0,126.995053,37.5343211,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz
용산 좋은습관 튼튼의원,의원,서울,용산구,원효로2가,"서울특별시 용산구 백범로 340, 3,4층 (원효로2가)",,,45343,3,0,126.9666331,37.537696099999998,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDYjJDgz
용산성모내과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 새창로 217, 5층 (한강로2가)",02-794-9992,,44426,2,0,126.9677944,37.530225199999997,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz
용산의원,의원,서울,용산구,갈월동,"서울특별시 용산구 한강대로 295, (갈월동)",02-718-1035,,41522,1,0,126.97177309999999,37.5445633,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz
용훼미리의원,의원,서울,용산구,이태원동,"서울특별시 용산구 우사단로 36, 4층 401호 (이태원동)",02-793-7676,,36059,1,0,126.9957624,37.533410099999998,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz
우리가정의원,의원,서울,용산구,후암동,"서울특별시 용산구 신흥로 149, (후암동, 우리가정의원)",02-319-4041,,34705,1,0,126.981543,37.546432000000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz
우리동네소아청소년과의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로 224, 2층 206호 (이촌동, 리버뷰맨션)",02-798-0100,,41845,1,0,126.9718828,37.520153299999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz
우리들가정의원,의원,서울,용산구,용산동2가,"서울특별시 용산구 신흥로 53, (용산동2가)",793-4163,,37469,1,0,126.9875404,37.543278999999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
우리소아청소년과의원,의원,서울,용산구,도원동,"서울특별시 용산구 새창로 70-0, 304호 (도원동, 삼성래미안아파트)",02-707-2007,,37130,1,0,126.9552549,37.538383899999999,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz
우태하한승경피부과의원,의원,서울,용산구,갈월동,"서울특별시 용산구 한강대로 312, (갈월동, 하나은행, 우태하피부과, 서울약국)",02-754-2590,http://www.wooskin.co.kr/2014_wooskin/,27547,5,5,126.972252,37.546066799999998,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz
은정형외과의원,의원,서울,용산구,효창동,"서울특별시 용산구 백범로 287, (효창동)",711-1356,,38043,1,0,126.9612259,37.539600299999996,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz
은혜정형외과의원,의원,서울,용산구,보광동,"서울특별시 용산구 보광로 35, 2층 (보광동)",02-797-8797,,39111,1,0,126.9996506,37.5272717,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz
이레세포의원,의원,서울,용산구,한남동,"서울특별시 용산구 독서당로 124, 엘 플레이스 한남 2층 (한남동)",02-749-2080,,46181,1,0,127.01277210000001,37.5370074,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz
이레피부과의원,의원,서울,용산구,한강로3가,"서울특별시 용산구 서빙고로 17, 판매시설동 2층 35~37호 (한강로3가)",02-6949-3705,jirehderma.co.kr,44284,1,1,126.9678526,37.525766500000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz
이민재의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로 248, (이촌동,한강맨션 11동상가 203-1)",02-792-8575,,38134,1,0,126.97308959999999,37.519282099999998,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz
이태원의원,의원,서울,용산구,이태원동,"서울특별시 용산구 우사단로 46, (이태원동, 이태원의원)",792-5551,,33044,1,0,126.995846,37.534202899999997,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz
조승복의원,의원,서울,용산구,원효로2가,"서울특별시 용산구 원효로 155, (원효로2가)",02-707-0022,,41716,1,0,126.9603055,37.535033800000001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz
청담바롬의원,의원,서울,용산구,원효로1가,"서울특별시 용산구 백범로 341, (원효로1가)",02-3275-7900,,41928,1,0,126.9678941,37.538355600000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz
초이스내과신경과의원,의원,서울,용산구,한강로3가,"서울특별시 용산구 서빙고로 17, 제몰동 제2층 제2109, 2110호, 2111호 (한강로3가)",795-1175,https://blog.naver.com/woongenius,42033,2,0,126.9678526,37.525766400000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz
최내과의원,의원,서울,용산구,후암동,"서울특별시 용산구 후암로 9-1, (후암동, 최내과)",776-4832,,37067,1,0,126.9780411,37.546850300000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz
코어이비인후과의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 92, (한강로2가)",02-796-8884,,41768,1,0,126.9676597,37.527987099999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz
큐티스의원,의원,서울,용산구,한강로2가,"서울특별시 용산구 한강대로 95, B1층 157-1호 (한강로2가, 래미안용산 더 센트럴)",02-6405-1110,,43698,1,0,126.96688570000001,37.5290927,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz
트레이스산부인과의원,의원,서울,용산구,원효로1가,"서울특별시 용산구 백범로 341, 에이동 301호 (원효로1가, 리첸시아 용산)",02-717-1077,,45569,1,0,126.9678941,37.538355600000003,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNjEjJDEjJDQjJDgz
트리니티내과의원,의원,서울,용산구,이촌동,"서울특별시 용산구 이촌로 224, (이촌동, 리버뷰맨션)",02-793-7127,http://www.trinitydoc.co.kr,38721,1,0,126.9718828,37.520153299999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz
