등급,요양기관명,시도,시군구,전화,홈페이지,후크,문의폼,카카오채널,방침페이지,HTTP,점검일
X,메종프리베의원,서울,강남구,02-515-9889,http://www.drosclinic.com/new2012,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.drosclinic.com/new2012,,,,,2026-08-06
X,미사랑성형외과의원,서울,강남구,02-1577-7765,http://www.eoprs.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.eoprs.co.kr/,,,,,2026-08-06
X,미샹떼의원,서울,강남구,02-5664-7588,http://www.cosmetic.or.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.cosmetic.or.kr/,,,,,2026-08-06
X,베리굿피부과의원,서울,강남구,02-514-3880,http://www.hdhskin.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hdhskin.com/,,,,,2026-08-06
X,벨리시모의원,서울,강남구,02-3448-7582,http://www.pgmclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.pgmclinic.com/,,,,,2026-08-06
X,서울ND(엔디)의원,서울,강남구,02-3443-9920,http://www.ndcare.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ndcare.kr/,,,,,2026-08-06
X,서울박내과의원,서울,강남구,02-557-9570,http://www.seoulparkmed.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.seoulparkmed.com/,,,,,2026-08-06
X,선릉탑비뇨기과의원,서울,강남구,02-556-4090,http://www.topclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.topclinic.co.kr/,,,,,2026-08-06
X,세븐데이즈성형외과의원,서울,강남구,02-508-3888,http://www.my7days.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.my7days.co.kr/,,,,,2026-08-06
X,셀온피부과의원,서울,강남구,02-546-1112,http://www.4clinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.4clinic.co.kr/,,,,,2026-08-06
X,순수피부과의원,서울,강남구,02-575-8008,http://www.soonsooskin.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.soonsooskin.com/,,,,,2026-08-06
X,스타트성형외과의원,서울,강남구,02-518-7588,http://www.yonseitop.com/,접속 실패: net::ERR_SOCKET_NOT_CONNECTED at http://www.yonseitop.com/,,,,,2026-08-06
X,시너지성형외과의원,서울,강남구,1577-3153,http://www.ok-babi.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ok-babi.com/,,,,,2026-08-06
X,안아픈세상의원,서울,강남구,02-3448-7755,http://www.thepaincenter.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.thepaincenter.co.kr/,,,,,2026-08-06
X,연앤네이쳐산부인과의원,서울,강남구,02-518-1300,http://www.sejongclinic.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.sejongclinic.kr/,,,,,2026-08-06
X,예미원피부과의원,서울,강남구,02-555-7277,http://www.yemiwon.co.kr/intro.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.yemiwon.co.kr/intro.asp,,,,,2026-08-06
X,예인피부과의원,서울,강남구,557-4476,http://www.yeinskin.net/01_intro/03_intro.php,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.yeinskin.net/01_intro/03_intro.php,,,,,2026-08-06
X,오늘안피부과의원,서울,강남구,02-517-9881,http://www.mydreamskin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mydreamskin.co.kr/,,,,,2026-08-06
X,오라(AURA)성형외과의원,서울,강남구,02-545-3113,http://www.aura4u.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.aura4u.co.kr/,,,,,2026-08-06
X,우리엘의원,서울,강남구,02-548-7230,http://www.lisqueen.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.lisqueen.com/,,,,,2026-08-06
X,우호철비뇨기과의원,서울,강남구,517-1573,http://www.drwoouro.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.drwoouro.co.kr/,,,,,2026-08-06
X,유진성형외과의원,서울,강남구,1577-1711,http://www.yjclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.yjclinic.co.kr/,,,,,2026-08-06
X,임지연의원,서울,강남구,02-541-8894,http://www.b10000.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.b10000.co.kr/,,,,,2026-08-06
X,주앤의원,서울,강남구,02-518-3458,http://www.dr-ephraim.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.dr-ephraim.co.kr/,,,,,2026-08-06
X,청담뷰엘의원,서울,강남구,02-517-2896,https://beauelclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at https://beauelclinic.com/,,,,,2026-08-06
X,청담이음엘의원,서울,강남구,02-6677-7325,https://www.ieumlclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at https://www.ieumlclinic.co.kr/,,,,,2026-08-06
X,청담하트피부과의원,서울,강남구,02-518-1519,http://cdheartclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://cdheartclinic.com/,,,,,2026-08-06
X,청담흰의원,서울,강남구,3442-3939,http://www.mimoplastic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mimoplastic.com/,,,,,2026-08-06
X,청춘의원,서울,강남구,02-544-2288,http://www.ccclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ccclinic.co.kr/,,,,,2026-08-06
X,코미인의원,서울,강남구,02-511-3050,http://www.comain.co.kr/,접속 실패: Navigation Timeout Exceeded: 25000ms exceeded,,,,,2026-08-06
X,클린타투의원,서울,강남구,1644-0755,http://www.ct-ms.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ct-ms.co.kr/,,,,,2026-08-06
X,필로스의원,서울,강남구,512-6788,http://www.meiclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.meiclinic.co.kr/,,,,,2026-08-06
X,래미피부과의원,서울,강동구,02-487-7077,http://www.raemiskin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.raemiskin.co.kr/,,,,,2026-08-06
X,모세정형외과의원,서울,강동구,02-489-0119,http://www.mose119.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mose119.com/,,,,,2026-08-06
X,봄으로가는의원,서울,강동구,02-478-5400,http://bomskin.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://bomskin.com/,,,,,2026-08-06
X,이연세내과의원,서울,강동구,02-470-8114,http://www.eyonsei.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.eyonsei.co.kr/,,,,,2026-08-06
X,전장원피부과의원,서울,강동구,02-488-5969,http://junnskin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://junnskin.co.kr/,,,,,2026-08-06
X,퀸즈여성의원,서울,강동구,02-428-2223,http://www.queendoctor.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.queendoctor.com/,,,,,2026-08-06
X,닥터맘소아청소년과의원,서울,강북구,02-982-8678,http://www.dr-mom.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.dr-mom.net/,,,,,2026-08-06
X,미앤미의원,서울,강북구,02-999-1101,http://www.y365.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.y365.co.kr/,,,,,2026-08-06
X,나은마취통증의학과의원,서울,강서구,02-2605-8575,http://www.naeunpain.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.naeunpain.com/,,,,,2026-08-06
X,더화이트의원,서울,강서구,02-2065-2301,http://soowoman.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://soowoman.co.kr/,,,,,2026-08-06
X,라임비뇨기과의원,서울,강서구,02-2651-8270,http://www.kangseo-lime.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.kangseo-lime.com/,,,,,2026-08-06
X,빈센트의원,서울,강서구,02-3665-3651,http://www.dr-ephraim.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.dr-ephraim.co.kr/,,,,,2026-08-06
X,연세필비뇨기과의원,서울,강서구,02-2065-3030,http://www.philuro.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.philuro.net/,,,,,2026-08-06
X,이동훈내과의원,서울,강서구,02-3662-8242,http://www.ldhmedclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ldhmedclinic.com/,,,,,2026-08-06
X,이진행비뇨기과의원,서울,강서구,02-3661-0854,http://www.drleeuro.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.drleeuro.co.kr/,,,,,2026-08-06
X,정내과의원,서울,강서구,02-2606-7577,http://www.drtaese.co.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.drtaese.co.kr/index.asp,,,,,2026-08-06
X,햇살가득한가정의학과의원,서울,강서구,02-2062-1600,http://www.haetsalclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.haetsalclinic.co.kr/,,,,,2026-08-06
X,더영산부인과의원,서울,관악구,02-876-7722,http://www.flocedangsan.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.flocedangsan.com/,,,,,2026-08-06
X,매일참사랑의원,서울,관악구,02-883-7582,http://www.365goodmorning.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.365goodmorning.co.kr/,,,,,2026-08-06
X,미앤미의원,서울,관악구,02-877-8160,http://www.sjnunco.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.sjnunco.com/,,,,,2026-08-06
X,사는기쁨이비인후과의원,서울,관악구,02-875-8262,http://www.joymedic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.joymedic.com/,,,,,2026-08-06
X,연세건강한내과의원,서울,관악구,02-875-7596,http://www.byhim4u.com/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.byhim4u.com/index.asp,,,,,2026-08-06
X,광진성모셀인의원,서울,광진구,466-0662,http://www.smilesungmo.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.smilesungmo.com/,,,,,2026-08-06
X,김영관내과안과의원,서울,광진구,455-5574,http://kykmedical.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://kykmedical.co.kr/,,,,,2026-08-06
X,만택루쎄의원,서울,광진구,02-456-5333,http://luce-clinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://luce-clinic.co.kr/,,,,,2026-08-06
X,아산유내과의원,서울,광진구,02-457-9589,http://asanu.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://asanu.co.kr/,,,,,2026-08-06
X,예인피부과의원,서울,광진구,02-3436-4476,http://www.yeinskin.net/01_intro/01_intro.php,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.yeinskin.net/01_intro/01_intro.php,,,,,2026-08-06
X,제니바의원,서울,광진구,02-469-7541,http://jenivaclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://jenivaclinic.com/,,,,,2026-08-06
X,주민내과의원,서울,광진구,02-498-4353,http://www.juminhealth.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.juminhealth.co.kr/,,,,,2026-08-06
X,퀸스의원,서울,광진구,02-447-2808,http://sb.wazzang.net/024472808/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://sb.wazzang.net/024472808/,,,,,2026-08-06
X,큰열매여성의원,서울,광진구,454-3576,http://www.bigfruit.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.bigfruit.co.kr/,,,,,2026-08-06
X,피부사랑의원,서울,광진구,469-9757,http://www.slskin.com/default/,접속 실패: net::ERR_EMPTY_RESPONSE at http://www.slskin.com/default/,,,,,2026-08-06
X,고려가정의학과의원,서울,구로구,02-2616-7272,http://www.koreafmclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.koreafmclinic.co.kr/,,,,,2026-08-06
X,구로중앙외과의원,서울,구로구,02-857-1189,http://www.centerclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.centerclinic.co.kr/,,,,,2026-08-06
X,닥터유비뇨기과의원,서울,구로구,02-2637-7560,http://www.mantop.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mantop.co.kr/,,,,,2026-08-06
X,연세연합의원,서울,구로구,02-2685-0075,http://www.yonseiclinic.co.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.yonseiclinic.co.kr/index.asp,,,,,2026-08-06
X,탑비뇨기과의원,서울,구로구,02-2687-9575,http://www.top2u.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.top2u.co.kr/,,,,,2026-08-06
X,고려고든정형외과의원,서울,금천구,803-9700,http://www.kodeunos.co.kr/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.kodeunos.co.kr/index.asp,,,,,2026-08-06
X,더편한내과의원,서울,금천구,02-808-7050,https://thecomfortclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at https://thecomfortclinic.co.kr/,,,,,2026-08-06
X,빈센트의원,서울,금천구,898-9121,http://www.vincentclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.vincentclinic.com/,,,,,2026-08-06
X,기쁜가정의학과의원,서울,노원구,02-971-4913,http://www.happyparkclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.happyparkclinic.com/,,,,,2026-08-06
X,박가정의원,서울,노원구,02-936-4644,http://www.drparks.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.drparks.co.kr/,,,,,2026-08-06
X,아름다운여성의원,서울,노원구,02-936-0374,http://www.womencafe.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.womencafe.co.kr/,,,,,2026-08-06
X,에이스항외과의원,서울,노원구,02-932-7588,http://www.acehang.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.acehang.co.kr/,,,,,2026-08-06
X,제민통합내과정형외과의원,서울,노원구,02-936-6390,http://www.jeminmedi.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.jeminmedi.co.kr/,,,,,2026-08-06
X,중계우리들의원,서울,노원구,02-931-8270,http://www.wooriclinic.net/index.asp,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.wooriclinic.net/index.asp,,,,,2026-08-06
X,김현우내과의원,서울,동대문구,02-2215-9964,http://www.ekmg.org/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ekmg.org/,,,,,2026-08-06
X,미즈아인산부인과의원,서울,동대문구,02-965-7770,http://www.mizain.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mizain.co.kr/,,,,,2026-08-06
X,서울라인성형외과의원,서울,동대문구,02-2214-8001,http://www.seoulline.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.seoulline.com/,,,,,2026-08-06
X,연세다인의원,서울,동대문구,02-2245-7572,http://dainmc.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://dainmc.co.kr/,,,,,2026-08-06
X,참조은내과의원,서울,동대문구,6405-8275,http://www.chamim.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.chamim.co.kr/,,,,,2026-08-06
X,최일규정형외과의원,서울,동대문구,02-959-8312,http://www.cigclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.cigclinic.com/,,,,,2026-08-06
X,현대중앙의원,서울,동대문구,02-2244-9600,http://www.hdclinic.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.hdclinic.kr/,,,,,2026-08-06
X,365미소내과의원,서울,동작구,02-522-3650,http://65miso.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://65miso.co.kr/,,,,,2026-08-06
X,서울김내과의원,서울,동작구,02-813-7582,http://seoulkimmed.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://seoulkimmed.co.kr/,,,,,2026-08-06
X,예성의원,서울,동작구,02-816-6561,http://www.jesus1.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.jesus1.co.kr/,,,,,2026-08-06
X,이정형외과의원,서울,동작구,02-835-1002,http://www.leeos.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.leeos.net/,,,,,2026-08-06
X,티엘여성의원,서울,동작구,02-1800-9631,http://www.tlcl.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.tlcl.kr/,,,,,2026-08-06
X,샤인의원,서울,마포구,6922-2003,http://hyunskin.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://hyunskin.net/,,,,,2026-08-06
X,연세진정신건강의학과의원,서울,마포구,02-6391-9009,http://www.behappyclinic.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.behappyclinic.co.kr/,,,,,2026-08-06
X,필그린피부과의원,서울,마포구,02-362-7582,http://www.feel-green.co.kr/index.html,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.feel-green.co.kr/index.html,,,,,2026-08-06
X,오지현소아과의원,서울,서대문구,02-3216-3395,http://www.ohpediatric.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ohpediatric.com/,,,,,2026-08-06
X,의료법인장안의료재단홈메디칼의원,서울,서대문구,02-395-2351,http://hommedical.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://hommedical.kr/,,,,,2026-08-06
X,채내과의원,서울,서대문구,02-391-6703,http://www.chaemd.co.kr/intro.html,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.chaemd.co.kr/intro.html,,,,,2026-08-06
X,체리성형외과의원,서울,서대문구,02-312-7712,http://www.lamarps.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.lamarps.com/,,,,,2026-08-06
X,가야성모의원,서울,서초구,532-2345,http://www.gymaryclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.gymaryclinic.com/,,,,,2026-08-06
X,김시효의원,서울,서초구,542-1090,http://www.kimsfamily.or.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.kimsfamily.or.kr/,,,,,2026-08-06
X,김현영밸런스의원,서울,서초구,02-534-3091,http://www.kimhygo.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.kimhygo.co.kr/,,,,,2026-08-06
X,데이원의원,서울,서초구,02-535-0967,http://www.toxnfill8.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.toxnfill8.com/,,,,,2026-08-06
X,미엘르의원,서울,서초구,541-1050,http://www.mielleclinic.net/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.mielleclinic.net/,,,,,2026-08-06
X,아비쥬의원,서울,서초구,1544-0377,http://www.wynnps.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.wynnps.com/,,,,,2026-08-06
X,아이케이성형외과의원,서울,서초구,,https://ikplstic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at https://ikplstic.com/,,,,,2026-08-06
X,에르네의원,서울,서초구,02-1899-7599,http://www.raffineclinic.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.raffineclinic.com/,,,,,2026-08-06
X,이승남강남베스트의원,서울,서초구,592-4560,http://www.clinicbest.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.clinicbest.co.kr/,,,,,2026-08-06
X,카모마일의원,서울,서초구,02-521-7935,http://blog.naver.com/dufqksgoxkf,접속 실패: Navigation Timeout Exceeded: 25000ms exceeded,,,,,2026-08-06
X,강태욱피부과의원,서울,성동구,02-2291-9500,http://www.ktwskin.com/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.ktwskin.com/,,,,,2026-08-06
X,박산부인과의원,서울,성동구,02-2299-2211,http://www.parksclinic.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.parksclinic.kr/,,,,,2026-08-06
X,서울가정의학과의원,서울,성동구,02-2291-2258,http://www.familydoc.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.familydoc.kr/,,,,,2026-08-06
X,서울신경외과의원,서울,성동구,02-2282-3119,http://www.dutong.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.dutong.co.kr/,,,,,2026-08-06
X,굿모닝이비인후과의원,서울,성북구,02-941-1175,http://www.coclean.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.coclean.co.kr/,,,,,2026-08-06
X,미래의원,서울,성북구,02-942-1945,http://www.miraeskin.co.kr/,접속 실패: net::ERR_NAME_NOT_RESOLVED at http://www.miraeskin.co.kr/,,,,,2026-08-06
