요양기관명,종별,시도,시군구,읍면동,주소,전화번호,홈페이지,개설일자,총의사수,피부과전문의수,좌표X,좌표Y,요양기호
히포크라타의원,의원,서울,서초구,잠원동,"서울특별시 서초구 잠원로4길 33-2, 잠원동 스타빌딩 4층 401호 (잠원동)",02-591-9970,http://hippocrata.com,43889,1,0,127.01066729999999,37.512821000000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz
강태욱피부과의원,의원,서울,성동구,행당동,"서울특별시 성동구 행당로 84, 302호 (행당동, 한진종합상가)",02-2291-9500,www.ktwskin.com/,40940,1,1,127.0288249,37.5566034,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjNjEjJDEjJDAjJDgz
라렌의원,의원,서울,성동구,하왕십리동,"서울특별시 성동구 왕십리로 410, L동 208호 (하왕십리동, 센트라스)",02-2299-2733,http://lareinegroup.co.kr,43441,1,0,127.0247864,37.566550700000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz
밀락씨의원,의원,서울,성동구,옥수동,"서울특별시 성동구 한림말길 56, 강변벽산빌라트 2층 203호, 204호 (옥수동)",02-2294-1233,http://milaccclinic.com,45989,1,0,127.01727649999999,37.540943599999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz
박산부인과의원,의원,서울,성동구,도선동,"서울특별시 성동구 왕십리로 356, 2,3층 (도선동)",02-2299-2211,http://www.parksclinic.kr/,31213,1,0,127.03073569999999,37.564048300000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz
베르니포레의원,의원,서울,성동구,성수동1가,"서울특별시 성동구 서울숲2길 32-14, B107호 (성수동1가, 갤러리아포레)",02-355-0117,http://www.verniclinic.co.kr,41351,1,0,127.04251549999999,37.545753699999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz
서울가정의학과의원,의원,서울,성동구,응봉동,"서울특별시 성동구 독서당로 384, (응봉동)",02-2291-2258,www.familydoc.kr/,36955,1,0,127.03109360000001,37.549910599999997,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz
서울신경외과의원,의원,서울,성동구,금호동4가,"서울특별시 성동구 독서당로 278, B1, 1, 3층 (금호동4가)",02-2282-3119,http://www.dutong.co.kr,37125,1,0,127.020482,37.547085500000001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz
스페이스피부과의원,의원,서울,성동구,옥수동,"서울특별시 성동구 독서당로 202, 2층 203호,204호 (옥수동)",02-2298-8280,http://www.spacederma.co.kr,45394,1,1,127.0133515,37.542995900000001,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz
아이브랩의원,의원,서울,성동구,성수동2가,"서울특별시 성동구 성수이로 89, MG빌딩 9층 (성수동2가)",070-4755-9779,https://ivelab.kr,42948,3,0,127.0563267,37.542992699999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
연세유앤외과의원,의원,서울,성동구,도선동,"서울특별시 성동구 왕십리로 326, 2층 (도선동)",02-2282-2755,www.btdoctor.co.kr,41324,1,0,127.0339281,37.562761899999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz
파스텔휴먼피부과의원,의원,서울,성동구,하왕십리동,"서울특별시 성동구 왕십리로 410, L동 224,225,226호 (하왕십리동, 센트라스)",02-6953-7771,http://pastelskin.com/,45533,2,2,127.0247865,37.566550800000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz
갤러리아피부과의원,의원,서울,성북구,길음동,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 206,207,212호 (길음동, 길음역롯데캐슬트윈골드아파트)",02-941-2313,https://galleriaskinsb.com,45482,2,2,127.0234729,37.603801300000001,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz
고운숨결내과의원,의원,서울,성북구,안암동2가,"서울특별시 성북구 고려대로13길 8, 3,4층 (안암동2가)",925-9696,http://www.sumsori.com/,36935,1,0,127.0236946,37.587000400000001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz
굿모닝이비인후과의원,의원,서울,성북구,길음동,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 227, 249호 (길음동, 길음역롯데캐슬트윈골드아파트)",02-941-1175,http://www.coclean.co.kr,37312,2,0,127.0234729,37.603801300000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz
다이브의원,의원,서울,성북구,동소문동5가,"서울특별시 성북구 동소문로 98, 메디컬센터빌딩 5층 (동소문동5가)",02-3291-5570,https://dybeclinic.com,44827,1,0,127.01625869999999,37.592258200000003,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz
돈암고운세상피부과의원,의원,서울,성북구,동소문동6가,"서울특별시 성북구 동소문로 97, 4층 (동소문동6가)",926-1007,http://www.beautyforever.co.kr,35926,3,3,127.0160255,37.592798000000002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz
듀오피부과의원,의원,서울,성북구,동선동1가,"서울특별시 성북구 동소문로 106, 유타 6층 (동선동1가)",922-3723,http://www.duoclinic.co.kr,31125,2,2,127.0170935,37.592580400000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz
맑은의원,의원,서울,성북구,장위동,"서울특별시 성북구 돌곶이로 174-1, 2,3층 (장위동)",02-2135-5755,http://,43934,1,0,127.04998260000001,37.616603099999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz
메이저피부과의원,의원,서울,성북구,동소문동6가,"서울특별시 성북구 동소문로 89, 지상4층 (동소문동6가, 보미리즌빌)",02-927-1925,http://majorskin.co.kr,38861,2,2,127.0151951,37.592663399999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNzEjJDEjJDgjJDgz
미래의원,의원,서울,성북구,종암동,"서울특별시 성북구 종암로 132, 2층 204호 (종암동, 우림카이저팰리스)",02-942-1945,http://www.miraeskin.co.kr,40317,1,0,127.03351790000001,37.601919700000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz
성북성심신경과의원,의원,서울,성북구,돈암동,"서울특별시 성북구 동소문로 181, (돈암동)",02-927-5100,http://www.sbsshp.co.kr,32526,3,0,127.0214532,37.598387199999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNDEjJDEjJDQjJDgz
에스메디센터내과외과의원,의원,서울,성북구,하월곡동,"서울특별시 성북구 오패산로 99, 2~6층 301,302,401,402,501,601,701호 (하월곡동)",02-6925-0700,http://www.s-medicenter.com/intro.asp,40829,6,0,127.0352036,37.610778500000002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz
연세속편한의원,의원,서울,성북구,석관동,"서울특별시 성북구 화랑로 248, 501~503호 (석관동, 장위뉴타워)",02-967-3333,http://www.ezsok.com,40802,2,0,127.05692620000001,37.610415500000002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz
오라쁘띠의원,의원,서울,성북구,동선동5가,"서울특별시 성북구 아리랑로 18, 3층 (동선동5가)",02-1666-2207,http://www.hhclinic.co.kr,40525,1,0,127.01633339999999,37.594520199999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz
우노비뇨기과의원,의원,서울,성북구,동소문동6가,"서울특별시 성북구 아리랑로 3, 5층 (동소문동6가, 반월빌딩)",924-1471,http://www.unoman.co.kr/,38643,1,0,127.0161781,37.592969600000004,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz
이소진의원,의원,서울,성북구,정릉동,"서울특별시 성북구 보국문로 50, 201호,202호 (정릉동)",02-909-8877,http://www.leesojin.co.kr/index.asp,41023,2,0,127.0100752,37.608857200000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz
지인산부인과의원,의원,서울,성북구,동선동1가,"서울특별시 성북구 동소문로 106, 유타몰 6층 (동선동1가)",02-923-8888,http://www.huu.kr,41331,2,0,127.0170935,37.592580400000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNzEjJDEjJDgjJDgz
차앤박피부과의원,의원,서울,성북구,동선동1가,"서울특별시 성북구 동소문로 116, 지상3층 (동선동1가)",02-922-2900,http://www.cnpskin.com,39757,2,2,127.01795509999999,37.593231400000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz
굿모닝의원,의원,서울,송파구,마천동,"서울특별시 송파구 마천로41길 20, (마천동, 2층)",02-409-7576,www.gm-slim.com/,40036,1,0,127.1496485,37.496975399999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz
김철우내과의원,의원,서울,송파구,거여동,"서울특별시 송파구 양산로 42, (거여동, 2층)",02-407-4202,www.kimsmedical.co.kr/,37277,1,0,127.1445023,37.492641399999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz
김태균의원,의원,서울,송파구,가락동,"서울특별시 송파구 송파대로32길 15, (가락동, 금호상가 208호)",02-406-7950,www.knlclinic.co.kr/,36235,1,0,127.1162029,37.4967033,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz
맑은연세의원,의원,서울,송파구,송파동,"서울특별시 송파구 송파대로 422, (송파동, 안흥빌딩 2층 2호`)",02-413-8251,http://www.pureysclinic.co.kr/,40392,1,0,127.10787019999999,37.504995299999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNjEjJDEjJDgjJDgz
박신성내과의원,의원,서울,송파구,잠실동,"서울특별시 송파구 백제고분로 162, 2층 (잠실동)",02-412-7582,http://www.sclinic.kr/index.asp,35585,1,0,127.0847373,37.505004,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz
베스탑비뇨기과의원,의원,서울,송파구,신천동,"서울특별시 송파구 올림픽로 269, 2층 221호 (신천동, 롯데캐슬골드)",02-416-4747,http://www.bestopclinic.com/,38713,2,0,127.1006486,37.514429499999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz
사랑아이여성의원,의원,서울,송파구,잠실동,"서울특별시 송파구 백제고분로 69, 2,3층 (잠실동, 애플타워)",02-419-7501,www.sarangi.co.kr,41898,5,0,127.07905,37.510530000000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz
삼성키즈소아청소년과의원,의원,서울,송파구,잠실동,"서울특별시 송파구 올림픽로 145, (잠실동, 리센츠상가 3층 A36호 좌측일부,  A37호)",02-2202-5275,https://samsungpedi.modoo.at/,40928,2,0,127.0870103,37.511963600000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz
삼성항외과의원,의원,서울,송파구,거여동,"서울특별시 송파구 오금로 508, (거여동, 2층)",02-2043-7175,http://www.hemohospital.com/index.asp,38401,1,0,127.14506230000001,37.492869499999998,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz
서아송피부과의원,의원,서울,송파구,잠실동,"서울특별시 송파구 올림픽로 106, 6층 (잠실동, 상록빌딩)",02-425-3133,http://www.sasclinic.com/,36585,2,2,127.0825724,37.511401900000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
서울리센츠내과 영상의학과의원,의원,서울,송파구,잠실동,"서울특별시 송파구 올림픽로 145, 리센츠 4층 4씨 03호 (잠실동)",02-6426-3388,https://www.dr3388.co.kr,45880,2,0,127.0870103,37.511963600000001,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjNTEjJDEjJDYjJDgz
서울삼성내과의원,의원,서울,송파구,잠실동,"서울특별시 송파구 백제고분로 126, 오룡빌딩 2층3층4층5층 (잠실동)",02-415-7588,http://www.seoulsamsungclinic.co.kr,39154,2,0,127.0807789,37.506174799999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz
서울삼성여성의원,의원,서울,송파구,잠실동,"서울특별시 송파구 석촌호수로 61, 트리지움 413호 (잠실동)",02-2202-0230,http://www.drkoo.co.kr,41159,1,0,127.08619520000001,37.510780599999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz
센스피부과의원,의원,서울,송파구,신천동,"서울특별시 송파구 올림픽로35길 112, 5층 (신천동, 장미상가B동)",02-414-0058,http://www.senseclinic.com/,37753,1,1,127.1017233,37.517819000000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz
소솜피부과의원,의원,서울,송파구,신천동,"서울특별시 송파구 올림픽로 289, 잠실시그마타워 4층 (신천동)",02-420-3234,http://www.119som.com,39594,2,1,127.1025391,37.514577500000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz
송파고려신경외과의원,의원,서울,송파구,가락동,"서울특별시 송파구 오금로 410, (가락동, 2층)",02-4002-2867,http://www.spkoreans.net/,34158,1,0,127.135452,37.497444700000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz
송파성민의원,의원,서울,송파구,마천동,"서울특별시 송파구 마천로 333, 2층 (마천동)",02-403-2338,http://,35674,1,0,127.1519878,37.493899599999999,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz
송파제일정형외과의원,의원,서울,송파구,석촌동,"서울특별시 송파구 가락로 99, (석촌동, 석촌프라자 2층)",02-423-1190,http://www.sjos.co.kr,38210,1,0,127.10697469999999,37.501156700000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz
안도의원,의원,서울,송파구,잠실동,"서울특별시 송파구 석촌호수로 61, 트리지움 401호 (잠실동)",02-421-0416,https://jamsil-ando.com/,46192,1,0,127.08619520000001,37.510780599999997,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzUxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz
엠버여성의원,의원,서울,송파구,송파동,"서울특별시 송파구 송파대로 374, 3층 301호 (송파동)",02-422-0333,http://www.yeonclinic.com,38294,1,0,127.11123190000001,37.501339700000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQyIyQxIyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz
연세에이앤비피부과의원,의원,서울,송파구,석촌동,"서울특별시 송파구 백제고분로 365, 태문빌딩 3층 (석촌동)",02-417-7500,https://www.anbskin.com,43144,3,3,127.1063142,37.505271800000003,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz
연세캔버스피부과의원,의원,서울,송파구,삼전동,"서울특별시 송파구 석촌호수로 156, 삼전동썬프라자 3층 (삼전동)",02-423-9303,http://yscanvas.com,45959,1,1,127.0943845,37.506766599999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQyIyQ5IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz
연세힐피부과의원,의원,서울,송파구,잠실동,"서울특별시 송파구 올림픽로 145, (잠실동, 리센츠상가 3층 27-2호, 28호호)",02-423-5151,http://www.healskin.co.kr,40855,1,1,127.0870103,37.511963600000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz
예미고피부과의원,의원,서울,송파구,잠실동,"서울특별시 송파구 올림픽로 119, (잠실동, 파인애플상가 4B-25)",02-425-0044,http://www.yemigo.co.kr/,39913,1,1,127.0842018,37.512089400000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz
예솜의원,의원,서울,송파구,잠실동,"서울특별시 송파구 올림픽로 145, (잠실동, 리센츠)",02-3426-2575,http://www.yesomclinic.co.kr,36442,1,0,127.0870707,37.511982799999998,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz
온오프피부과의원,의원,서울,송파구,문정동,"서울특별시 송파구 송파대로 141, 르피에드 문정 3층 301호 (문정동)",02-6949-0004,https://onoffskin.imweb.me/,45789,1,1,127.1233041,37.482876099999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNjEjJDEjJDQjJDgz
유비아여성의원,의원,서울,송파구,잠실동,"서울특별시 송파구 올림픽로 106, (잠실동, 10층)",02-414-9922,http://js.roeni.net,39161,2,0,127.0825724,37.511401900000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz
이석호내과의원,의원,서울,송파구,방이동,"서울특별시 송파구 백제고분로 469, 2층 (방이동)",02-420-7582,http://www.med1004.net/,37679,1,0,127.1132757,37.512539799999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz
이화샘피부과의원,의원,서울,송파구,가락동,"서울특별시 송파구 오금로 410, (가락동,(3층))",02-409-3275,http://,41115,1,1,127.135452,37.497444700000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz
잠실고운세상피부과의원,의원,서울,송파구,신천동,"서울특별시 송파구 올림픽로35길 123, 2층 (신천동, 향군타워)",02-3434-0800,http://www.beautyforever.co.kr,37979,1,1,127.1012216,37.516761899999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjNzEjJDEjJDgjJDgz
잠실비엘에스의원,의원,서울,송파구,잠실동,"서울특별시 송파구 석촌호수로 61, 트리지움 306호,307호 (잠실동)",02-419-1175,http://www.pmclinic.co.kr/,40805,2,0,127.08619520000001,37.510780599999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz
준앤민닥터포유의원,의원,서울,송파구,가락동,"서울특별시 송파구 양재대로 932, 업무동 5층 8,9,10,10-2호 (가락동)",02-423-7575,http://www.dr4usp.co.kr,42759,1,0,127.1110027,37.4961026,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNjEjJDEjJDQjJDgz
참내과의원,의원,서울,송파구,가락동,"서울특별시 송파구 동남로 141, 2층 (가락동, 옥산빌딩)",02-430-9168,http://www.charm-clinic.com/,37835,2,0,127.1262653,37.491903800000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz
클럽미즈라미체의원,의원,서울,송파구,잠실동,"서울특별시 송파구 백제고분로7길 14, 태원빌딩 (잠실동)",02-422-9888,http://www.lamiche.co.kr,37579,17,0,127.0804735,37.510278800000002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz
포웰의원,의원,서울,송파구,방이동,"서울특별시 송파구 백제고분로 503, 유정빌딩 2,5층 (방이동)",02-2088-6550,http://www.sm-clinic.kr,42383,1,0,127.1148979,37.5153818,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjODEjJDEjJDIjJDgz
프리샤산부인과의원,의원,서울,송파구,신천동,"서울특별시 송파구 송파대로 562, 4층 (신천동, 웰리스타워,삼성웰리스아파트)",02-6412-1234,https://freesiaclinic.com,45405,2,0,127.0995242,37.515348299999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz
햇살가득내과의원,의원,서울,송파구,가락동,"서울특별시 송파구 동남로 236, (가락동, 영빌딩 3,4층)",02-476-7566,www.imsun.co.kr/index.asp,40618,4,0,127.13352690000001,37.497535599999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz
휴먼피부과의원,의원,서울,송파구,신천동,"서울특별시 송파구 올림픽로 289, 잠실시그마타워 306,307호 (신천동)",02-419-0777,https://jamsilhuman.com,45869,1,1,127.1025391,37.514577500000001,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz
김유찬피부과의원,의원,서울,양천구,목동,"서울특별시 양천구 목동서로 67, (목동, 우성에펠타운빌딩)",02-2654-0031,http://,34223,1,1,126.878557,37.536394100000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz
리더스피부과의원,의원,서울,양천구,목동,"서울특별시 양천구 목동동로 257, B1층 (목동, 현대하이페리온)",02-2163-3973,http://www.beautyleader.co.kr,37497,2,2,126.87449410000001,37.526924200000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz
목동고운세상피부과의원,의원,서울,양천구,목동,"서울특별시 양천구 오목로 281, 1층 (목동)",02-2607-4378,http://www.beautyforever.co.kr,38814,1,1,126.8687785,37.525824900000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz
목동미소가인피부과의원,의원,서울,양천구,목동,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 5층 (목동)",02-2643-9900,http://www.misogain.co.kr/intro/mokdong/index.jsp,40193,1,1,126.8758208,37.5247776,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz
목동서울정형외과의원,의원,서울,양천구,목동,"서울특별시 양천구 등촌로 234, 지하1, 3층 (목동)",02-6095-1234,https://목동서울정형외과.com,45944,1,0,126.86430989999999,37.550427599999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz
미셀의원,의원,서울,양천구,목동,"서울특별시 양천구 등촌로 6, 2층 (목동, 상지빌딩)",02-2642-1130,http://mecell.net/#,40763,1,0,126.86427279999999,37.5304602,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz
박장환피부과의원,의원,서울,양천구,신정동,"서울특별시 양천구 중앙로32길 55, (신정동)",02-2646-5535,http://,32266,1,1,126.8597468,37.519814400000001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz
